Firm Name,Category,City,State,Region,Website,Focus/Sector,AUM/Fund Size,Deal Size/Criteria,Priority,Founded,Team Size,Description,Contact Email,Notes
Matchstick Ventures,Venture Capital,Minneapolis,MN,Midwest,N/A,Rockies & North region startups,N/A,Seed,3,N/A,N/A,Run by Techstars alumni; engages with U of Minnesota for interns,,
Whitebox Advisors,Hedge Fund,Minneapolis,MN,Midwest,N/A,Credit and equity strategies,~$5B,Multi-strategy,2,N/A,N/A,Founded by Andy Redleaf; has hired UMN Carlson MBAs,,
VÃ¤rde Partners,Hedge Fund/PE,Minneapolis,MN,Midwest,N/A,"Alt credit, distressed",~$14B,Credit investing,1,N/A,N/A,"Hires MBAs for Associate programs; recruits at Wharton, Chicago",,
CarVal Investors,Hedge Fund,Minneapolis,MN,Midwest,N/A,"Distressed, credit",~$10B,Special situations,2,N/A,N/A,Ex-Cargill fund; hires with strong credit background (MBA + CPA/banking),,
Tudor Pickering Holt,Investment Banking,Houston,TX,Texas,N/A,Energy-focused M&A,N/A,Energy sector (oil & gas),1,N/A,~70,"Leading energy IB (now part of Perella Weinberg); recruits MBAs from McCombs, Rice",,
Stephens Inc.,Investment Banking,Dallas,TX,Texas,N/A,Southwest deals,N/A,Mid-market,2,N/A,N/A,Little Rock-based with Dallas office; recruits from Texas and SEC schools,,
HBK Capital Management,Hedge Fund,Dallas,TX,Texas,N/A,"Multi-strategy, arbitrage",~$10B,Multi-strategy,2,N/A,N/A,Occasionally hires exceptionally qualified MBAs (prior HF/sell-side experience),,
Corriente Advisors,Hedge Fund,Fort Worth,TX,Texas,N/A,Global macro,N/A,Macro,3,N/A,N/A,Led by Mark Hart; occasionally hires analysts with strong economics,,
Q Investments,Hedge Fund/PE,Fort Worth,TX,Texas,N/A,"Distressed, special situations",$1B+,Hybrid HF/PE,2,N/A,N/A,"Known to hire and train young talent from UT Austin, TCU; intense culture",,
Balyasny Asset Management (TX),Hedge Fund,Austin/Dallas,TX,Texas,N/A,Multi-strategy,N/A,Multi-strategy,2,N/A,N/A,Expanded in Texas; posts openings for sector analysts; MBAs with experience,,
Crow Holdings,Family Office,Dallas,TX,Texas,N/A,"Real estate, PE, hedge funds",N/A,Diversified asset manager,1,N/A,N/A,Trammell Crow family office; hires MBAs for real estate PE and development,,Recruits from Texas MBA programs
Hunt Investment Group,Family Office,Dallas,TX,Texas,N/A,"Energy, real estate, venture",N/A,Family office,2,N/A,N/A,"Ray Hunt family; likely hires energy-focused MBAs (Texas A&M, UT)",,
Perot Investments,Family Office,Dallas,TX,Texas,N/A,"Tech, real estate, PE",N/A,Family office with venture arm (Perot Jain),2,N/A,N/A,Occasionally posts analyst/associate roles; prefers military/tech backgrounds,,
Mercury Fund,Venture Capital,Houston,TX,Texas,N/A,"SaaS, data science in Midcontinent",N/A,Early-stage,2,N/A,N/A,"Partner in Utah; has hired MBA interns from Rice, UT Austin",,
Five Elms Capital,Private Equity,Kansas City,MO,Midwest,N/A,B2B software/SaaS,~$700M,Growth equity,2,N/A,N/A,Recruits analysts from KU/KSU or Chicago bankers; MBA hires from regional schools,,
Great Range Capital,Private Equity,Kansas City,MO,Midwest,N/A,Kansas/Midwest companies,~$200M,Lower mid-market,3,2010,~6,"Founded by KC natives; occasionally hires (Kansas, Mizzou MBAs)",,
Koch Disruptive Technologies,Corporate Venture,Wichita,KS,Midwest,N/A,"Growth-stage tech, industrial innovation",N/A,Venture/PE,1,N/A,N/A,"Koch Industries arm; hires MBAs (especially engineering + MBA from MIT, Chicago)",,
Drive Capital,Venture Capital,Columbus,OH,Midwest,N/A,Rise of the Rest regions,$1B+,Multi-stage,1,N/A,N/A,Ex-Sequoia partners; has hired multiple MBAs with Midwest connections,,
Rev1 Ventures,Venture Capital,Columbus,OH,Midwest,N/A,Startup studio + VC,N/A,Early-stage,3,N/A,N/A,Connected to Ohio State; MBA grads can join EIR program,,
Walton Enterprises,Family Office,Bentonville,AR,Midwest,N/A,"PE funds, energy investments",N/A,Multi-billion family office,3,N/A,N/A,Walmart heirs; quietly hires seasoned investors; not entry-level,,
Piper Group International,Investment Banking,Portland,OR,PNW,N/A,Middle-market sell-side,N/A,National,3,N/A,N/A,40+ years old; emphasizes improving clients' positions,,
The London Manhattan Co.,Investment Banking,Portland,OR,PNW,N/A,"Complex financings, restructurings",N/A,N/A,3,N/A,N/A,,,
Madison Street Capital,Investment Banking,Portland,OR,PNW,N/A,Middle-market corporate finance,N/A,N/A,3,N/A,N/A,MSC-BD division presence in PDX,,
Drake Star Partners,Investment Banking,San Francisco,CA,Bay Area,N/A,"Tech, healthcare M&A",N/A,N/A,2,N/A,N/A,,,
AGC Partners,Investment Banking,San Francisco,CA,Bay Area,N/A,Tech M&A,N/A,N/A,2,N/A,N/A,West Coast team,,
RA Capital Advisors,Investment Banking,San Diego,CA,San Diego,raca.com,Sell-side M&A,N/A,First-time sellers,2,N/A,N/A,Ex-Drexel banker Ken Lodwig founded; very selective,,
Objective Capital Partners,Investment Banking,San Diego,CA,San Diego,objectiveibv.com,Lower middle-market M&A,N/A,500+ deals,2,2006,N/A,M&A advisory and valuation; SoCal focus,,"Might recruit from UCSD, USD"
W Partners,Investment Banking,San Diego,CA,San Diego,wpartners.com,Boutique M&A,N/A,"M&A, capital solutions",3,N/A,N/A,Also Utah presence,,
JCF Capital Markets,Investment Banking,San Diego,CA,San Diego,N/A,M&A boutique,N/A,N/A,3,N/A,<10,,,
Claiborne Advisors,Investment Banking,San Diego,CA,San Diego,N/A,M&A boutique,N/A,N/A,3,N/A,<10,,,
Colonnade,Investment Banking,Phoenix,AZ,Southwest,N/A,Financial services M&A,N/A,N/A,3,N/A,N/A,,,
HGGC,Private Equity,Palo Alto,CA,Bay Area,hggc.com,"Tech, business services",~$4B,Mid-market,1,N/A,N/A,Co-founded by Steve Young; Utah (Silicon Slopes) focus,,Recruits MBAs with BYU/Utah connections
Telegraph Hill Partners,Private Equity,San Francisco,CA,Bay Area,N/A,"Life sciences, medical tech",~$800M,Growth equity,2,2001,N/A,Lean team with deep sector expertise,,Hires those with advanced science degrees + MBA
Clearlake Capital,Private Equity,Santa Monica,CA,Los Angeles,clearlake.com,"Software, industrials",~$70B,Buyouts,1,N/A,N/A,Top-performing PE; co-founded by JosÃ© Feliciano (Stanford MBA),,Recruits from top programs
Platinum Equity,Private Equity,Beverly Hills,CA,Los Angeles,platinumequity.com,"Industrials, tech",~$25B,Operational turnarounds,1,N/A,N/A,Founded by Tom Gores,,Hires MBA associates
OpenGate Capital,Private Equity,Los Angeles,CA,Los Angeles,opengatecapital.com,Lower middle-market,N/A,Turnarounds,3,N/A,N/A,Lean team; TV Guide acquisition,,Opportunistic MBA hires
Mosaic Capital,Private Equity,Los Angeles,CA,Los Angeles,N/A,"Media, tech",N/A,Growth equity,3,N/A,N/A,,,
Phoenix Capital Partners,Private Equity,Phoenix,AZ,Southwest,N/A,Local LMM PE,N/A,N/A,3,N/A,N/A,,,
SeaChange Fund,Venture Capital,Seattle,WA,PNW,N/A,Seattle startups,N/A,Angel/seed,3,N/A,N/A,,,
Curious Capital,Venture Capital,Seattle,WA,PNW,N/A,Tech startups,N/A,N/A,3,N/A,N/A,Spin-out from Curious Office incubator,,
Unlock Venture Partners,Venture Capital,Seattle,WA,PNW,N/A,Tech startups,N/A,Seed,3,N/A,N/A,Seattle & LA seed fund,,
DCM Ventures,Venture Capital,Menlo Park,CA,Bay Area,dcm.com,US-Asia cross-border,~$4B,Early-stage,1,N/A,N/A,Recruits at Stanford GSB; hires pre-MBA associates,,Bilingual talent valued for US-Asia focus
Sapphire Ventures,Venture Capital,Palo Alto,CA,Bay Area,sapphireventures.com,Enterprise tech,~$8B,Series B+,1,N/A,~25,Spun out of SAP; MBA summer associate program,,"Actively hires MBA interns from Wharton, Harvard"
Moonshots Capital,Venture Capital,Los Angeles,CA,Los Angeles,N/A,Veteran-founded startups,~$40M,Seed,3,N/A,N/A,GPs are ex-military MBAs,,Engages with UCLA Anderson veteran community
Okapi Ventures,Venture Capital,Irvine,CA,Los Angeles,N/A,Seed VC,N/A,Seed,3,N/A,N/A,Collaborates with UC Irvine MBA,,
Section 32,Venture Capital,San Diego,CA,San Diego,N/A,"Life sciences, tech",~$400M,N/A,2,N/A,N/A,Founded by ex-Google Ventures head Bill Maris,,Looks for MD/PhDs or experienced tech MBAs
Avalon Ventures,Venture Capital,La Jolla,CA,San Diego,N/A,Life sciences,N/A,N/A,3,N/A,N/A,Long-running fund,,Hires PhD scientists; MBAs with biotech experience
Analytics Ventures,Venture Capital,San Diego,CA,San Diego,N/A,AI startups,N/A,Incubator/seed,3,N/A,N/A,Lean team,,Has had MBA interns from UCSD Rady
BoomStartup,Venture Capital,Utah,UT,Mountain West,N/A,Accelerator VC,N/A,Seed,3,N/A,N/A,Similar to TechStars; accelerator program,,Offers fellowship for MBA students
PHX Ventures,Venture Capital,Phoenix,AZ,Southwest,N/A,Tech startups,N/A,N/A,3,N/A,N/A,Local serial entrepreneurs,,
Arizona Tech Investors,Venture Capital,Phoenix,AZ,Southwest,N/A,Angel network,N/A,Angel/seed,3,N/A,N/A,,,
Virgin Pulse Ventures,Venture Capital,Minneapolis,MN,Midwest,N/A,Healthtech,N/A,N/A,3,N/A,N/A,Tied to Virgin Pulse; Mayo Clinic/UnitedHealth presence in MN,,Sometimes hires MBA interns
Sentiero Ventures,Venture Capital,Dallas,TX,Texas,N/A,AI-focused,N/A,Seed,3,N/A,N/A,,,
Cypress Growth Capital,Venture Capital,Dallas,TX,Texas,N/A,Royalty-based growth,N/A,Growth,3,N/A,N/A,,,
Perot Jain,Venture Capital,Dallas,TX,Texas,N/A,Seed,N/A,Seed,3,N/A,N/A,Ross Perot Jr. seed fund,,
Summit Global,Hedge Fund,Portland,OR,PNW,N/A,Wealth advisory,N/A,N/A,3,N/A,N/A,Bill Parish affiliated,,
Broadmark Asset Management,Hedge Fund,Portland,OR,PNW,N/A,Long/short equity,~$1B,Tactical allocation,3,N/A,N/A,,,Might hire CFA/MBA as analyst
Winton,Hedge Fund,San Francisco,CA,Bay Area,winton.com,Quantitative,~$10B+,Systematic strategies,2,N/A,N/A,UK-based; SF research office,,Hires quant PhDs; occasionally MBAs for strategy roles
Coatue,Hedge Fund,Menlo Park,CA,Bay Area,coatue.com,Tech long/short,Multi-billion,N/A,1,N/A,N/A,Tiger Cub tech fund,,Might hire MBAs with deep tech backgrounds (ex-engineers)
Holocene Advisors,Hedge Fund,San Francisco,CA,Bay Area,N/A,OCIO/HF strategies,N/A,N/A,3,N/A,N/A,Client-facing HF analytics,,Could be MBA employer
Dalton Investments,Hedge Fund,Santa Monica,CA,Los Angeles,daltoninvestments.com,Value-oriented,~$3B,"Asia, emerging markets",2,N/A,~15,Founded by Jamie Rosenwald,,Occasionally hires MBA grads with international value interest
Axon Capital,Hedge Fund,San Diego,CA,San Diego,N/A,Long/short equity,N/A,"Consumer, tech",3,N/A,N/A,Tiger cub alumnus,,"If hiring, wants pre-MBA or very experienced MBAs"
Brandes Investment Partners,Asset Manager,San Diego,CA,San Diego,brandes.com,Global value equity,~$20B,Value investing,2,N/A,N/A,Founded by Charles Brandes (Buffett disciple),,Hires CFA/MBA types for research
Granite Investment Partners,Hedge Fund,Denver,CO,Mountain West,N/A,Long-only with HF sleeve,N/A,N/A,3,N/A,N/A,,,Typically hires CFAs from local area
Grandeur Peak Global Advisors,Asset Manager,Salt Lake City,UT,Mountain West,N/A,Global micro/mid-cap,~$6B,Equities,2,N/A,N/A,Ex-Wasatch Funds PMs,,Often hire CFA/MBAs from BYU for analyst roles
Wasatch Global Investors,Asset Manager,Salt Lake City,UT,Mountain West,wasatchglobal.com,Small-cap growth,~$30B,Mutual funds,2,N/A,N/A,Marriott School pipeline,,Recruits MBAs for equity research
Astor Investment Management,Hedge Fund,Chicago,IL,Midwest,N/A,Macro,~$2B,N/A,3,N/A,N/A,,,Occasionally hires quant MBAs for research economist roles
Toronado Partners,Hedge Fund,Chicago,IL,Midwest,N/A,Long/short equity,N/A,Value/quality focus,3,N/A,4-Mar,Tiger Cub,,Might hire MBA with deep stock picking passion via idea pitches
PEAK6 Investments,Hedge Fund,Chicago,IL,Midwest,peak6.com,"Options trading, venture",N/A,Hybrid,2,N/A,N/A,Trading and venture incubator,,Hires many MBAs for non-traditional roles; recruits at Booth
Wealth Advisors Trust Company,Trust Company,Sioux Falls,SD,Midwest,wealthadvisorstrust.com,UHNW directed trusts,N/A,Trust administration,3,N/A,20-30,,,MBAs may join for complex family portfolio coordination
National Advisors Trust of SD,Trust Company,Sioux Falls,SD,Midwest,N/A,Trust services,N/A,Back-office,3,N/A,N/A,Advisor-owned,,Minimal direct investing roles
Peterson Ventures,Venture Capital,Salt Lake City,UT,Mountain West,N/A,Family VC arm,N/A,Seed,3,N/A,4-Mar,Part of Peterson Partners; early Vivint Solar investor,,Often hiring from BYU/Utah networks
Larry H. Miller Group,Family Office,Salt Lake City,UT,Mountain West,N/A,Diversified investments,N/A,N/A,3,N/A,N/A,"Car dealerships, Utah Jazz; Miller Ventures fund",,MBAs with corp dev/direct investing interest
DNS Capital,Family Office,Chicago,IL,Midwest,N/A,Multi-billion FO,N/A,Direct investing,2,N/A,N/A,Gigi Pritzker's family office,,Lean team of ex-consultants/bankers; hires occasionally from MBA programs
Zell Family Office (EGI),Family Office,Chicago,IL,Midwest,N/A,"Real estate, energy, VC",N/A,N/A,2,N/A,N/A,Sam Zell's investment arm (Equity Group Investments),,Has hired MBAs for investment analyst roles; values entrepreneurial grit
Crown Family (Henry Crown & Co.),Family Office,Chicago,IL,Midwest,N/A,"Defense, Aspen Ski Co",N/A,N/A,3,N/A,N/A,Very private,,Hires via connections (Northwestern/Kellogg network)
Wayzata Investment Partners,Family Office,Minneapolis,MN,Midwest,N/A,Distressed investing,N/A,N/A,3,N/A,N/A,Cargill/MacMillan families,,May re-emerge; MBAs might find roles via connections
Harrison Street,Private Equity,Chicago,IL,Midwest,harrisonst.com,Real estate PE,Multi-billion,Alt asset manager,2,N/A,N/A,Started as family office,,Recruits MBAs in real estate PE roles
Bain Capital,Private Equity,Boston,MA,Boston/New England,baincapital.com,"Consumer, Healthcare, Tech, Industrials",$105B+,N/A,1,1984,1000+,Flagship Boston PE; Growth PE pioneer,,"HBS, MIT Sloan, Wharton recruiting"
TA Associates,Private Equity,Boston,MA,Boston/New England,ta.com,"Tech, Healthcare, Financial Services",$33.5B+,N/A,1,1968,N/A,Growth PE pioneer since 1968,,"HBS, MIT Sloan, Stanford recruiting"
Summit Partners,Private Equity,Boston,MA,Boston/New England,summitpartners.com,"Tech, Healthcare, Business Services",$27B+,$10-500M per company,1,1984,N/A,"Backed Uber, LinkedIn; global reach",,"HBS, MIT Sloan recruiting"
Thomas H. Lee Partners,Private Equity,Boston,MA,Boston/New England,thl.com,"Healthcare, FinTech, Tech",$25B+,N/A,1,N/A,N/A,Middle-market growth focus,,"HBS, MIT Sloan, Wharton recruiting"
Berkshire Partners,Private Equity,Boston,MA,Boston/New England,berkshirepartners.com,"Business Services, Communications, Healthcare",$18B+,N/A,1,1984,N/A,"Founded 1984; Burlington Stores, Party City portfolio",,"HBS, MIT Sloan recruiting"
Audax Group,Private Equity,Boston,MA,Boston/New England,audaxgroup.com,Middle-market generalist,$39B,N/A,1,N/A,N/A,"Buy & Build strategy; 2,500+ transactions",,"HBS, Wharton, Columbia recruiting"
Advent International,Private Equity,Boston,MA,Boston/New England,adventinternational.com,"Healthcare, Industrial, Tech",$94B,N/A,1,N/A,N/A,Global PE with Boston roots,,"HBS, MIT Sloan, INSEAD recruiting"
Charlesbank Capital Partners,Private Equity,Boston,MA,Boston/New England,charlesbank.com,"Business Services, Healthcare, Tech",Multi-billion,$200M-$1.5B EV,1,1998,N/A,Spun from Harvard endowment,,"HBS, MIT Sloan recruiting"
HarbourVest Partners,Private Equity,Boston,MA,Boston/New England,harbourvest.com,"Fund of funds, Secondaries",$68B+,N/A,1,N/A,N/A,Global private markets specialist,,"HBS, MIT Sloan recruiting"
Great Hill Partners,Private Equity,Boston,MA,Boston/New England,greathillpartners.com,Tech-enabled businesses,Multi-billion,N/A,1,N/A,N/A,First institutional partner to founders,,"HBS, MIT Sloan recruiting"
Nonantum Capital Partners,Private Equity,Boston,MA,Boston/New England,nonantumcapital.com,Family/founder-owned,N/A,N/A,2,N/A,N/A,Inc.'s Founder-Friendly Investors 2025,,
WestView Capital Partners,Private Equity,Boston,MA,Boston/New England,westviewcap.com,"Business services, IT, healthcare tech",$2.7B,N/A,2,N/A,N/A,Growth companies focus,,
Silversmith Capital Partners,Private Equity,Boston,MA,Boston/New England,silversmithcap.com,"SaaS, Information Services, Healthcare IT",N/A,N/A,2,N/A,N/A,,,
Fort Point Capital,Private Equity,Boston,MA,Boston/New England,fortpointcapital.com,Service-oriented companies,N/A,N/A,2,N/A,N/A,Growth acceleration focus,,
Cohere Capital Partners,Private Equity,Boston,MA,Boston/New England,coherecapital.com,Tech-enabled lower middle-market,$215M Fund II,N/A,2,N/A,N/A,,,
Union Park Capital,Private Equity,Boston,MA,Boston/New England,unionparkcapital.com,Industrial technology,N/A,N/A,2,N/A,N/A,Organic + add-on strategy,,
Sverica Capital,Private Equity,Boston,MA,Boston/New England,svericacapital.com,"Tech, healthcare, industrial niches",N/A,N/A,2,N/A,N/A,Buy-and-build focus,,
Copley Equity Partners,Private Equity,Boston,MA,Boston/New England,copleyequity.com,Founder-led businesses,N/A,N/A,2,N/A,N/A,Family-office backed evergreen capital,,
H.I.G. Capital,Private Equity,Miami,FL,South Florida,higcapital.com,"Middle-market LBOs, growth equity, credit",$59B+,N/A,1,1993,~500,Global offices including LatAm; founded 1993,,Major recruiter of MBAs including Latin American students
Starwood Capital Group,Private Equity,Miami Beach,FL,South Florida,starwoodcapital.com,Global real estate PE,$115B,N/A,1,N/A,N/A,Barry Sternlicht; Miami Beach HQ,,Recruits post-MBA for real estate acquisitions
Sun Capital Partners,Private Equity,Boca Raton,FL,South Florida,suncappart.com,"Operational turnarounds, buyouts",$10B+,N/A,1,N/A,N/A,"Consumer, retail, industrial focus",,Recruits from Wharton and top MBA programs
AE Industrial Partners,Private Equity,Boca Raton,FL,South Florida,aeip.com,"Aerospace, defense, government services",$6B+,N/A,1,N/A,N/A,Boca Raton HQ,,
Trivest Partners,Private Equity,Coral Gables,FL,South Florida,trivest.com,Founder/family-owned businesses,$6B+ cumulative,N/A,1,1981,N/A,Oldest PE in Florida; since 1981,,"Recruits from UM, UF, and national programs"
Comvest Partners,Private Equity,West Palm Beach,FL,South Florida,comvest.com,"Middle-market buyouts, credit",$5.1B+,N/A,1,N/A,N/A,West Palm Beach HQ,,
Rialto Capital,Private Equity,Miami,FL,South Florida,rialtocapital.com,"Real estate, distressed, credit",$15.9B,N/A,1,N/A,N/A,Miami HQ,,
Hidden Harbor Capital,Private Equity,Tampa,FL,South Florida,hiddenharborpe.com,Lower middle market,$1.9B,N/A,2,N/A,N/A,Tampa HQ,,
I Squared Capital,Private Equity,Miami,FL,South Florida,isquaredcapital.com,Infrastructure PE with LatAm presence,$40B+,N/A,1,N/A,N/A,Miami HQ,,
Leste Group,Private Equity,Miami,FL,South Florida,lestegroup.com,"Alternative investments, LatAm focus",$2B+,N/A,2,N/A,N/A,,,
DaGrosa Capital Partners,Private Equity,Miami,FL,South Florida,dagrosacap.com,"Financial services, sports, LatAm",N/A,N/A,2,N/A,N/A,,,
The Carlyle Group,Private Equity,Washington,DC,DC/Mid-Atlantic,carlyle.com,"Aerospace, Defense, Government Services",$447B,N/A,1,1987,N/A,"Booz Allen, Two Six Technologies portfolio",,"Georgetown, Wharton, Darden recruiting"
Arlington Capital Partners,Private Equity,Chevy Chase,MD,DC/Mid-Atlantic,arlingtoncap.com,"Aerospace, Defense, Government, Healthcare",$8.0B,N/A,1,N/A,N/A,"BlueHalo, Neumo ($3B+) portfolio",,"Georgetown, Darden, Wharton recruiting"
Capitol Meridian Partners,Private Equity,Washington,DC,DC/Mid-Atlantic,capitolmeridian.com,"Defense technology, Government services",Mid-market,N/A,1,N/A,N/A,Ex-Carlyle A&D team,,"Georgetown, Darden recruiting"
Enlightenment Capital,Private Equity,Washington,DC,DC/Mid-Atlantic,enlightenmentcap.com,"Cybersecurity, National Security, Defense",Mid-market,N/A,1,N/A,N/A,Forterra ($238M Series C) portfolio,,"Georgetown, Darden recruiting"
DC Capital Partners,Private Equity,Alexandria,VA,DC/Mid-Atlantic,dccap.com,"Government Services, Engineering",Mid-market,N/A,1,N/A,N/A,Michael Baker International portfolio,,"Georgetown, UVA recruiting"
Godspeed Capital,Private Equity,Washington,DC,DC/Mid-Atlantic,godspeedcapital.com,"Defense, Government Services, Technology",Lower mid-market,N/A,2,N/A,N/A,SilverEdge acquisitions,,"Georgetown, Darden recruiting"
The Halifax Group,Private Equity,Washington,DC,DC/Mid-Atlantic,thehalifaxgroup.com,Lower middle-market diversified,N/A,$50-300M deals,2,N/A,N/A,,,"Georgetown, Darden recruiting"
The Brydon Group,Private Equity,Washington,DC,DC/Mid-Atlantic,thebrydongroup.com,"Software, B2B, Government, Healthcare",$270M,N/A,2,N/A,N/A,"24 deals, veteran-led",,"Georgetown, Darden recruiting"
EIG Global Energy Partners,Private Equity,Washington,DC,DC/Mid-Atlantic,eigpartners.com,Energy and infrastructure,$21B,N/A,1,N/A,N/A,Energy-focused PE,,Texas programs and Darden energy club
JMI Equity,Private Equity,Baltimore,MD,DC/Mid-Atlantic,jmiequity.com,Enterprise software,$6B+,N/A,1,N/A,N/A,B2B software focus,,
HCI Equity Partners,Private Equity,Washington,DC,DC/Mid-Atlantic,hciequity.com,Industrial-focused PE,N/A,N/A,2,N/A,N/A,,,
Ridgemont Equity Partners,Private Equity,Charlotte,NC,Charlotte/Southeast,ridgemontep.com,"Business services, industrial, healthcare",$8.5B+,N/A,1,N/A,N/A,,,"Kenan-Flagler, Fuqua recruiting"
Falfurrias Capital Partners,Private Equity,Charlotte,NC,Charlotte/Southeast,falfurriascapital.com,"Consumer, financial services, tech",$1.35B,N/A,1,N/A,N/A,Co-founded by former BofA CEO Hugh McColl,,"Kenan-Flagler, Fuqua recruiting"
Pamlico Capital,Private Equity,Charlotte,NC,Charlotte/Southeast,pamlicocapital.com,"Communications, healthcare, software",$1.75B,N/A,1,N/A,N/A,Formerly Wachovia Capital Partners,,"Kenan-Flagler, Fuqua recruiting"
Carousel Capital,Private Equity,Charlotte,NC,Charlotte/Southeast,carouselcapital.com,"Consumer, business services, healthcare",$300-400M/fund,N/A,2,N/A,N/A,,,Kenan-Flagler recruiting
Plexus Capital,Private Equity,Raleigh,NC,Charlotte/Southeast,plexuscapital.com,"Healthcare, business services, manufacturing",$3B+ debt; $345M PE,N/A,2,N/A,N/A,,,Kenan-Flagler recruiting
Capitala Group,Private Equity,Charlotte,NC,Charlotte/Southeast,capitalagroup.com,"Healthcare, technology, business services",$2.2B+ invested,N/A,2,N/A,N/A,,,Kenan-Flagler recruiting
NovaQuest Capital,Private Equity,Charlotte,NC,Charlotte/Southeast,novaquest.com,"Life sciences, healthcare",$1.8B,N/A,2,N/A,N/A,Spun out from Quintiles,,Kenan-Flagler recruiting
Frontier Growth,Private Equity,Charlotte,NC,Charlotte/Southeast,frontiergrowth.com,"Software, tech-enabled business services",$1.8B,N/A,2,N/A,N/A,,,Fuqua recruiting
Summit Park,Private Equity,Charlotte,NC,Charlotte/Southeast,summitparkllc.com,"Consumer, industrial growth, business services",N/A,$4-15M EBITDA,2,N/A,N/A,Lower middle-market focus,,
L Catterton,Private Equity,Greenwich,CT,Connecticut,lcatterton.com,Consumer-focused,$35B+,N/A,1,N/A,N/A,Largest consumer-focused PE in world,,
Stone Point Capital,Private Equity,Greenwich,CT,Connecticut,stonepoint.com,Financial services,$40B+,N/A,1,N/A,N/A,Major financial services specialist,,
Oak Hill Capital,Private Equity,Stamford,CT,Connecticut,oakhillcap.com,Multi-sector,$15B+,N/A,1,N/A,N/A,Buyout and growth equity,,
TSG Consumer Partners,Private Equity,Stamford,CT,Connecticut,tsgconsumer.com,Consumer/retail,$10B+,N/A,1,N/A,N/A,Stamford HQ,,
First Reserve,Private Equity,Greenwich,CT,Connecticut,firstreserve.com,Energy,$30B+,N/A,1,N/A,N/A,Energy-focused PE pioneer,,
Olympus Partners,Private Equity,Stamford,CT,Connecticut,olympuspartners.com,"Manufacturing, business services",$10B+,N/A,1,N/A,N/A,Stamford HQ,,
Greenbriar Equity Group,Private Equity,Greenwich,CT,Connecticut,greenbriarequity.com,Transportation/logistics,$5B+,N/A,1,N/A,N/A,Greenwich HQ,,
Gridiron Capital,Private Equity,New Canaan,CT,Connecticut,gridironcapital.com,"Consumer, healthcare, industrial",$2B+,N/A,2,N/A,N/A,Lower middle market,,
Clearview Capital,Private Equity,Stamford,CT,Connecticut,clearviewcap.com,Business services and healthcare,N/A,$4-20M EBITDA,2,N/A,N/A,150+ transactions,,
LongRange Capital,Private Equity,Stamford,CT,Connecticut,longrangecapital.com,Multi-sector,$1.5B,N/A,2,2019,N/A,Founded 2019,,
Hamilton Robinson Capital,Private Equity,Stamford,CT,Connecticut,hamiltonrobinson.com,Family-owned businesses,N/A,N/A,2,N/A,N/A,North America focus,,
Gemspring Capital,Private Equity,Westport,CT,Connecticut,gemspring.com,Multi-sector,$350M,N/A,2,N/A,N/A,,,
BHMS Investments,Private Equity,Westport,CT,Connecticut,bhmsinvestments.com,"Insurance services, business services",N/A,N/A,2,N/A,N/A,,,
Hamilton Lane,Private Equity,Conshohocken,PA,Philadelphia,hamiltonlane.com,Private markets broadly,$956B supervised,N/A,1,N/A,N/A,Global private markets leader,,
LLR Partners,Private Equity,Philadelphia,PA,Philadelphia,llrpartners.com,"Tech, Healthcare, Financial Services",$5B+,N/A,1,N/A,N/A,"CoreDial, Rizing, Phreesia portfolio",,Strong Wharton recruiting
Susquehanna Growth Equity,Private Equity,Bala Cynwyd,PA,Philadelphia,sge.com,"B2B Software, Fintech, Healthcare IT",$2B+,N/A,1,N/A,N/A,"Backed by SIG, permanent capital",,
Graham Partners,Private Equity,Newtown Square,PA,Philadelphia,grahampartners.net,"Industrial technology, Manufacturing",$3B+,N/A,1,N/A,N/A,Operational improvement focus,,
NewSpring Capital,Private Equity,Radnor,PA,Philadelphia,newspringcapital.com,"Healthcare, Tech, Diversified",$3B+,N/A,1,N/A,N/A,250+ investments,,
Lovell Minnick Partners,Private Equity,Philadelphia,PA,Philadelphia,lmp.com,"Financial Services, Fintech",$3B+,N/A,1,N/A,N/A,Growth-oriented specialist,,
FS Investments,Private Equity,Philadelphia,PA,Philadelphia,fsinvestments.com,"Credit, Private equity",$75B+,N/A,1,N/A,N/A,Major alternative asset manager,,
Renovus Capital Partners,Private Equity,Philadelphia,PA,Philadelphia,renovuscapital.com,"Education, training, human capital",$2B+,N/A,1,N/A,N/A,Knowledge and Talent industries specialist,,
Lorient Capital,Private Equity,Philadelphia,PA,Philadelphia,lorientcapital.com,"Direct care, healthcare technology",$500M,N/A,2,N/A,N/A,Healthcare-focused,,
Roark Capital Group,Private Equity,Atlanta,GA,Atlanta,roarkcapital.com,"Franchise, restaurant, consumer",$37-41B,N/A,1,N/A,N/A,"Arby's, Dunkin', Orangetheory portfolio",,"Goizueta, GT recruiting"
MSouth Equity Partners,Private Equity,Atlanta,GA,Atlanta,msouthequity.com,"Business services, distribution, manufacturing",$700M+,N/A,1,N/A,N/A,,,Goizueta recruiting
Fulcrum Equity Partners,Private Equity,Atlanta,GA,Atlanta,fulcrumep.com,"Healthcare services, B2B SaaS",N/A,N/A,1,N/A,N/A,,,Goizueta recruiting
